chapter,text,pred,label
0,"To understand the crash , it is useful to address the decade that preceded it . The prosperous 1920s ushered in a feeling of euphoria among middle-class and wealthy Americans , and people began to speculate on wilder investments . The government was a willing partner in this endeavor : The Federal Reserve followed a brief postwar recession in 1920 – 1921 with a policy of setting interest rates artificially low , as well as easing the reserve requirements on the nation ’ s largest banks . As a result , the money supply in the U . S . increased by nearly 60 percent , which convinced even more Americans of the safety of investing in questionable schemes . They felt that prosperity was boundless and that extreme risks were likely tickets to wealth . Named for Charles Ponzi , the original “ Ponzi schemes ” emerged early in the 1920s to encourage novice investors to divert funds to unfounded ventures , which in reality simply used new investors ’ funds to pay off older investors as the schemes grew in size . Speculation , where investors purchased into high-risk schemes that they hoped would pay off quickly , became the norm . Several banks , including deposit institutions that originally avoided investment loans , began to offer easy credit , allowing people to invest , even when they lacked the money to do so . An example of this mindset was the Florida land boom of the 1920s : Real estate developers touted Florida as a tropical paradise and investors went all in , buying land they had never seen with money they didn ’ t have and selling it for even higher prices .",0.9774889945983887,0.0
0,"They used to tell me I was building a dream , with peace and glory ahead",0.045248910784721375,0.0
0,"The stock market crash of October 1929 set the Great Depression into motion , but other factors were at the root of the problem , propelled onward by a series of both human-made and natural catastrophes . Anticipating a short downturn and living under an ethos of free enterprise and individualism , Americans suffered mightily in the first years of the Depression . As conditions worsened and the government failed to act , they grew increasingly desperate for change . While Hoover could not be blamed for the Great Depression , his failure to address the nation ’ s hardships would remain his legacy .",0.035269126296043396,0.0
0,"The steps Hoover did ultimately take were too little , too late . He created programs for putting people back to work and helping beleaguered local and state charities with aid . But the programs were small in scale and highly specific as to who could benefit , and they only touched a small percentage of those in need . As the situation worsened , the public grew increasingly unhappy with Hoover . He left office with one of the lowest approval ratings of any president in history .",0.02777017466723919,0.0
0,"The promise of the Hoover administration was cut short when the stock market lost almost one-half its value in the fall of 1929 , plunging many Americans into financial ruin . However , as a singular event , the stock market crash itself did not cause the Great Depression that followed . In fact , only approximately 10 percent of American households held stock investments and speculated in the market ; yet nearly a third would lose their lifelong savings and jobs in the ensuing depression . The connection between the crash and the subsequent decade of hardship was complex , involving underlying weaknesses in the economy that many policymakers had long ignored .",0.019069354981184006,0.0
0,"The hardships of the Great Depression threw family life into disarray . Both marriage and birth rates declined in the decade after the crash . The most vulnerable members of society — children , women , minorities , and the working class — struggled the most . Parents often sent children out to beg for food at restaurants and stores to save themselves from the disgrace of begging . Many children dropped out of school , and even fewer went to college . Childhood , as it had existed in the prosperous twenties , was over . And yet , for many children living in rural areas where the affluence of the previous decade was not fully developed , the Depression was not viewed as a great challenge . School continued . Play was simple and enjoyed . Families adapted by growing more in gardens , canning , and preserving , wasting little food if any . Home-sewn clothing became the norm as the decade progressed , as did creative methods of shoe repair with cardboard soles . Yet , one always knew of stories of the “ other ” families who suffered more , including those living in cardboard boxes or caves . By one estimate , as many as 200,000 children moved about the country as vagrants due to familial disintegration .",0.07877218723297119,0.0
0,"The financial outcome of the crash was devastating . Between September 1 and November 30 , 1929 , the stock market lost over one-half its value , dropping from $ 64 billion to approximately $ 30 billion . Any effort to stem the tide was , as one historian noted , tantamount to bailing Niagara Falls with a bucket . The crash affected many more than the relatively few Americans who invested in the stock market . While only 10 percent of households had investments , over 90 percent of all banks had invested in the stock market . Many banks failed due to their dwindling cash reserves . This was in part due to the Federal Reserve lowering the limits of cash reserves that banks were traditionally required to hold in their vaults , as well as the fact that many banks invested in the stock market themselves . Eventually , thousands of banks closed their doors after losing all of their assets , leaving their customers penniless . While a few savvy investors got out at the right time and eventually made fortunes buying up discarded stock , those success stories were rare . Housewives who speculated with grocery money , bookkeepers who embezzled company funds hoping to strike it rich and pay the funds back before getting caught , and bankers who used customer deposits to follow speculative trends all lost . While the stock market crash was the trigger , the lack of appropriate economic and banking safeguards , along with a public psyche that pursued wealth and prosperity at all costs , allowed this event to spiral downward into a depression .",0.035973720252513885,0.0
0,"The damage to major industries led to , and reflected , limited purchasing by both consumers and businesses . Even those Americans who continued to make a modest income during the Great Depression lost the drive for conspicuous consumption that they exhibited in the 1920s . People with less money to buy goods could not help businesses grow ; in turn , businesses with no market for their products could not hire workers or purchase raw materials . Employers began to lay off workers . The country ’ s gross national product declined by over 25 percent within a year , and wages and salaries declined by $ 4 billion . Unemployment tripled , from 1.5 million at the end of 1929 to 4.5 million by the end of 1930 . By mid - 1930 , the slide into economic chaos had begun but was nowhere near complete .",0.024326248094439507,0.0
0,"The crash of 1929 did not occur in a vacuum , nor did it cause the Great Depression . Rather , it was a tipping point where the underlying weaknesses in the economy , specifically in the nation ’ s banking system , came to the fore . It also represented both the end of an era characterized by blind faith in American exceptionalism and the beginning of one in which citizens began increasingly to question some long-held American values . A number of factors played a role in bringing the stock market to this point and contributed to the downward trend in the market , which continued well into the 1930s . In addition to the Federal Reserve ’ s questionable policies and misguided banking practices , three primary reasons for the collapse of the stock market were international economic woes , poor income distribution , and the psychology of public confidence .",0.10693489760160446,0.0
0,"The country ’ s most vulnerable populations , such as children , the elderly , and those subject to discrimination , like African Americans , were the hardest hit . Most White Americans felt entitled to what few jobs were available , leaving African Americans unable to find work , even in the jobs once considered their domain . In all , the economic misery was unprecedented in the country ’ s history .",0.03262719884514809,0.0
0,"The contagion effect of the crash grew quickly . With investors losing billions of dollars , they invested very little in new or expanded businesses . At this time , two industries had the greatest impact on the country ’ s economic future in terms of investment , potential growth , and employment : automotive and construction . After the crash , both were hit hard . In November 1929 , fewer cars were built than in any other month since November 1919 . Even before the crash , widespread saturation of the market meant that few Americans bought them , leading to a slowdown . Afterward , very few could afford luxury cars , like Stutz , Deusenberg , and Pierce-Arrow , so these car companies gradually went out of business in the 1930s . In construction , the drop-off was even more dramatic . It would be another thirty years before a new hotel or theater was built in New York City . The Empire State Building itself stood half empty for years after being completed in 1931 .",0.1624859869480133,0.0
0,"The Florida land boom went bust in 1925 – 1926 . A combination of negative press about the speculative nature of the boom , IRS investigations into the questionable financial practices of several land brokers , and a railroad embargo that limited the delivery of construction supplies into the region significantly hampered investor interest . The subsequent Great Miami Hurricane of 1926 drove most land developers into outright bankruptcy . However , speculation continued throughout the decade , this time in the stock market . Buyers purchased stock “ on margin ” — buying for a small down payment with borrowed money , with the intention of quickly selling at a much higher price before the remaining payment came due — which worked well as long as prices continued to rise . Speculators were aided by retail stock brokerage firms , which catered to average investors anxious to play the market but lacking direct ties to investment banking houses or larger brokerage firms . When prices began to fluctuate in the summer of 1929 , investors sought excuses to continue their speculation . When fluctuations turned to outright and steady losses , everyone started to sell . As September began to unfold , the Dow Jones Industrial Average peaked at a value of 381 points , or roughly ten times the stock market ’ s value , at the start of the 1920s .",0.931063175201416,1.0
0,THE NEW REALITY FOR AMERICANS,0.028362084180116653,0.0
0,THE INITIAL REACTION,0.029367884621024132,0.0
0,THE GREAT CRASH,0.04849710315465927,0.0
0,THE EARLY DAYS OF HOOVER ’ S PRESIDENCY,0.029228465631604195,0.0
0,"Several warning signs portended the impending crash but went unheeded by Americans still giddy over the potential fortunes that speculation might promise . A brief downturn in the market on September 18 , 1929 , raised questions among more-seasoned investment bankers , leading some to predict an end to high stock values , but did little to stem the tide of investment . Even the collapse of the London Stock Exchange on September 20 failed to fully curtail the optimism of American investors . However , when the New York Stock Exchange lost 11 percent of its value on October 24 — often referred to as “ Black Thursday ” — key American investors sat up and took notice . In an effort to forestall a much-feared panic , leading banks , including Chase National , National City , J . P . Morgan , and others , conspired to purchase large amounts of blue chip stocks ( including U . S . Steel ) in order to keep the prices artificially high . Even that effort failed in the growing wave of stock sales . Nevertheless , Hoover delivered a radio address on Friday in which he assured the American people , “ The fundamental business of the country . . . is on a sound and prosperous basis . ” As newspapers across the country began to cover the story in earnest , investors anxiously awaited the start of the following week . When the Dow Jones Industrial Average lost another 13 percent of its value on Monday morning , many knew the end of stock market speculation was near . The evening before the infamous crash was ominous . Jonathan Leonard , a newspaper reporter who regularly covered the stock market beat , wrote of how Wall Street “ lit up like a Christmas tree . ” Brokers and businessmen who feared the worst the next day crowded into restaurants and speakeasies ( a place where alcoholic beverages were illegally sold ) . After a night of heavy drinking , they retreated to nearby hotels or flop-houses ( cheap boarding houses ) , all of which were overbooked , and awaited sunrise . Children from nearby slums and tenement districts played stickball in the streets of the financial district , using wads of ticker tape for balls . Although they all awoke to newspapers filled with predictions of a financial turnaround , as well as technical reasons why the decline might be short-lived , the crash on Tuesday morning , October 29 , caught few by surprise .",0.052567798644304276,0.0
0,STARVING TO DEATH,0.02959146536886692,0.0
0,"President Hoover was unprepared for the scope of the depression crisis , and his limited response did not begin to help the millions of Americans in need . The steps he took were very much in keeping with his philosophy of limited government , a philosophy that many had shared with him until the upheavals of the Great Depression made it clear that a more direct government response was required . But Hoover was stubborn in his refusal to give “ handouts , ” as he saw direct government aid . He called for a spirit of volunteerism among America ’ s businesses , asking them to keep workers employed , and he exhorted the American people to tighten their belts and make do in the spirit of “ rugged individualism . ” While Hoover ’ s philosophy and his appeal to the country were very much in keeping with his character , it was not enough to keep the economy from plummeting further into economic chaos .",0.05504710227251053,0.0
0,"Poor income distribution among Americans compounded the problem . A strong stock market relies on today ’ s buyers becoming tomorrow ’ s sellers , and therefore it must always have an influx of new buyers . In the 1920s , this was not the case . Eighty percent of American families had virtually no savings , and only one-half to 1 percent of Americans controlled over a third of the wealth . This scenario meant that there were no new buyers coming into the marketplace , and nowhere for sellers to unload their stock as the speculation came to a close . In addition , the vast majority of Americans with limited savings lost their accounts as local banks closed , and likewise lost their jobs as investment in business and industry came to a screeching halt .",0.06418147683143616,0.0
0,PUBLIC REACTION TO HOOVER,0.030288081616163254,0.0
0,"One such incident was the case of the Scottsboro Boys ( Figure 25.12 ) . In 1931 , nine Black boys , who had been riding the rails , were arrested for vagrancy and disorderly conduct after an altercation with some White travelers on the train . Two young White women , who had been dressed as boys and traveling with a group of White boys , came forward and said that the Black boys had raped them . The case , which was tried in Scottsboro , Alabama , illuminated decades of racial hatred and illustrated the injustice of the court system . Despite significant evidence that the women had not been raped at all , along with one of the women subsequently recanting her testimony , the all-White jury quickly convicted the boys and sentenced all but one of them to death . The verdict broke through the veil of indifference toward the plight of African Americans , and protests erupted among newspaper editors , academics , and social reformers in the North . The Communist Party of the United States offered to handle the case and sought retrial ; the NAACP later joined in this effort . In all , the case was tried three separate times . The series of trials and retrials , appeals , and overturned convictions shone a spotlight on a system that provided poor legal counsel and relied on all-White juries . In October 1932 , the U . S . Supreme Court agreed with the Communist Party ’ s defense attorneys that the defendants had been denied adequate legal representation at the original trial , and that due process as provided by the Fourteenth Amendment had been denied as a result of the exclusion of any potential Black jurors . Eventually , most of the accused received lengthy prison terms and subsequent parole , but avoided the death penalty . The Scottsboro case ultimately laid some of the early groundwork for the modern American civil rights movement . Alabama granted posthumous pardons to all defendants in 2013 .",0.05378934368491173,0.0
0,"One of the most notable protest movements occurred toward the end of Hoover ’ s presidency and centered on the Bonus Expeditionary Force , or Bonus Army , in the spring of 1932 . In this protest , approximately fifteen thousand World War I veterans marched on Washington to demand early payment of their veteran bonuses , which were not due to be paid until 1945 . The group camped out in vacant federal buildings and set up camps in Anacostia Flats near the Capitol building ( Figure 25.10 ) .",0.9882988333702087,1.0
0,"Once I built a tower up to the sun , brick and rivet and lime",0.046017836779356,0.0
0,"Once I built a tower , now it ’ s done , Brother , can you spare a dime ?",0.04318283125758171,0.0
0,"Once I built a railroad , now it ’ s done , Brother , can you spare a dime ?",0.045909203588962555,0.0
0,"Once I built a railroad , I made it run , made it race against time",0.06068393588066101,0.0
0,"On March 4 , 1929 , at his presidential inauguration , Herbert Hoover stated , “ I have no fears for the future of our country . It is bright with hope . ” Most Americans shared his optimism . They believed that the prosperity of the 1920s would continue , and that the country was moving closer to a land of abundance for all . Little could Hoover imagine that barely a year into his presidency , shantytowns known as “ Hoovervilles ” would emerge on the fringes of most major cities ( Figure 25.1 ) , newspapers covering the homeless would be called “ Hoover blankets , ” and pants pockets , turned inside-out to show their emptiness , would become “ Hoover flags . ”",0.9712420105934143,0.0
0,"On Black Tuesday , October 29 , stock holders traded over sixteen million shares and lost over $ 14 billion in wealth in a single day . To put this in context , a trading day of three million shares was considered a busy day on the stock market . People unloaded their stock as quickly as they could , never minding the loss . Banks , facing debt and seeking to protect their own assets , demanded payment for the loans they had provided to individual investors . Those individuals who could not afford to pay found their stocks sold immediately and their life savings wiped out in minutes , yet their debt to the bank still remained ( Figure 25.4 ) .",0.02548784390091896,0.0
0,"Now we are facing a fourth year of failure . There can be no wheat for us in 1935 in spite of all our careful and expensive work in preparing ground , sowing and re-sowing our allocated acreage . Native grass pastures are permanently damaged , in many cases hopelessly ruined , smothered under by drifted sand . Fences are buried under banks of thistles and hard packed earth or undermined by the eroding action of the wind and lying flat on the ground . Less traveled roads are impassable , covered deep under by sand or the finer silt-like loam . Orchards , groves and hedge-rows cultivated for many years with patient care are dead or dying . . . Impossible it seems not to grieve that the work of hands should prove so perishable . — Caroline Henderson , Shelton , Oklahoma , 1935",0.03133997693657875,0.0
0,"No one even heard the opening bell on Wall Street that day , as shouts of “ Sell ! Sell ! ” drowned it out . In the first three minutes alone , nearly three million shares of stock , accounting for $ 2 million of wealth , changed hands . The volume of Western Union telegrams tripled , and telephone lines could not meet the demand , as investors sought any means available to dump their stock immediately . Rumors spread of investors jumping from their office windows . Fistfights broke out on the trading floor , where one broker fainted from physical exhaustion . Stock trades happened at such a furious pace that runners had nowhere to store the trade slips , and so they resorted to stuffing them into trash cans . Although the stock exchange ’ s board of governors briefly considered closing the exchange early , they subsequently chose to let the market run its course , lest the American public panic even further at the thought of closure . When the final bell rang , errand boys spent hours sweeping up tons of paper , tickertape , and sales slips . Among the more curious finds in the rubbish were torn suit coats , crumpled eyeglasses , and one broker ’ s artificial leg . Outside a nearby brokerage house , a policeman allegedly found a discarded birdcage with a live parrot squawking , “ More margin ! More margin ! ”",0.027964891865849495,0.0
0,My Story Caroline Henderson on the Dust Bowl,0.031102297827601433,0.0
0,"Much like other farm families whose livelihoods were destroyed by the Dust Bowl , Caroline Henderson describes a level of hardship that many Americans living in Depression-ravaged cities could never understand . Despite their hard work , millions of Americans were losing both their produce and their homes , sometimes in as little as forty-eight hours , to environmental catastrophes . Lacking any other explanation , many began to question what they had done to incur God ’ s wrath . Note in particular Henderson ’ s references to “ dead , ” “ dying , ” and “ perishable , ” and contrast those terms with her depiction of the “ careful and expensive work ” undertaken by their own hands . Many simply could not understand how such a catastrophe could have occurred .",0.042621202766895294,0.0
0,"Most African Americans did not participate in the land boom and stock market speculation that preceded the crash , but that did not stop the effects of the Great Depression from hitting them particularly hard . Subject to continuing racial discrimination , Blacks nationwide fared even worse than their hard-hit White counterparts . As the prices for cotton and other agricultural products plummeted , farm owners paid workers less or simply laid them off . Landlords evicted sharecroppers , and even those who owned their land outright had to abandon it when there was no way to earn any income .",0.028364693745970726,1.0
0,"Many veterans remained in the city in protest for nearly two months , although the U . S . Senate officially rejected their request in July . By the middle of that month , Hoover wanted them gone . He ordered the police to empty the buildings and clear out the camps , and in the exchange that followed , police fired into the crowd , killing two veterans . Fearing an armed uprising , Hoover then ordered General Douglas MacArthur , along with his aides , Dwight Eisenhower and George Patton , to forcibly remove the veterans from Anacostia Flats . The ensuing raid proved catastrophic , as the military burned down the shantytown and injured dozens of people , including a twelve-week-old infant who was killed when accidentally struck by a tear gas canister ( Figure 25.11 ) .",0.04241593927145004,0.0
0,"Livestock died , or had to be sold , as there was no money for feed . Crops intended to feed the family withered and died in the drought . Terrifying dust storms became more and more frequent , as “ black blizzards ” of dirt blew across the landscape and created a new illness known as “ dust pneumonia . ” In 1935 alone , over 850 million tons of topsoil blew away . To put this number in perspective , geologists estimate that it takes the earth five hundred years to naturally regenerate one inch of topsoil ; yet , just one significant dust storm could destroy a similar amount . In their desperation to get more from the land , farmers had stripped it of the delicate balance that kept it healthy . Unaware of the consequences , they had moved away from such traditional practices as crop rotation and allowing land to regain its strength by permitting it to lie fallow between plantings , working the land to death .",0.9102293252944946,1.0
0,"Life for all rural Americans was difficult . Farmers largely did not experience the widespread prosperity of the 1920s . Although continued advancements in farming techniques and agricultural machinery led to increased agricultural production , decreasing demand ( particularly in the previous markets created by World War I ) steadily drove down commodity prices . As a result , farmers could barely pay the debt they owed on machinery and land mortgages , and even then could do so only as a result of generous lines of credit from banks . While factory workers may have lost their jobs and savings in the crash , many farmers also lost their homes , due to the thousands of farm foreclosures sought by desperate bankers . Between 1930 and 1935 , nearly 750,000 family farms disappeared through foreclosure or bankruptcy . Even for those who managed to keep their farms , there was little market for their crops . Unemployed workers had less money to spend on food , and when they did purchase goods , the market excess had driven prices so low that farmers could barely piece together a living . A now-famous example of the farmer ’ s plight is that , when the price of coal began to exceed that of corn , farmers would simply burn corn to stay warm in the winter .",0.04160713776946068,0.0
0,"In the immediate aftermath of Black Tuesday , Hoover sought to reassure Americans that all was well . Reading his words after the fact , it is easy to find fault . In 1929 he said , “ Any lack of confidence in the economic future or the strength of business in the United States is foolish . ” In 1930 , he stated , “ The worst is behind us . ” In 1931 , he pledged federal aid should he ever witness starvation in the country ; but as of that date , he had yet to see such need in America , despite the very real evidence that children and the elderly were starving to death . Yet Hoover was neither intentionally blind nor unsympathetic . He simply held fast to a belief system that did not change as the realities of the Great Depression set in .",0.09494209289550781,0.0
0,"In the decades before the Great Depression , and particularly in the 1920s , American culture largely reflected the values of individualism , self-reliance , and material success through competition . Novels like F . Scott Fitzgerald ’ s The Great Gatsby and Sinclair Lewis ’ s Babbit portrayed wealth and the self-made man in America , albeit in a critical fashion . In film , many silent movies , such as Charlie Chaplin ’ s The Gold Rush , depicted the rags-to-riches fable that Americans so loved . With the shift in U . S . fortunes , however , came a shift in values , and with it , a new cultural reflection . The arts revealed a new emphasis on the welfare of the whole and the importance of community in preserving family life . While box office sales briefly declined at the beginning of the Depression , they quickly rebounded . Movies offered a way for Americans to think of better times , and people were willing to pay twenty-five cents for a chance to escape , at least for a few hours .",0.443852037191391,0.0
0,"In the decade before the Great Depression , the optimism of the American public was seemingly boundless . Advertisements from that era show large new cars , timesaving labor devices , and , of course , land . This advertisement for California real estate illustrates how realtors in the West , much like the ongoing Florida land boom , used a combination of the hard sell and easy credit ( Figure 25.3 ) . “ Buy now ! ! ” the ad shouts . “ You are sure to make money on these . ” In great numbers , people did . With easy access to credit and hard-pushing advertisements like this one , many felt that they could not afford to miss out on such an opportunity . Unfortunately , overspeculation in California and hurricanes along the Gulf Coast and in Florida conspired to burst this land bubble , and would-be millionaires were left with nothing but the ads that once pulled them in .",0.026558762416243553,0.0
0,"In keeping with these principles , Hoover ’ s response to the crash focused on two very common American traditions : He asked individuals to tighten their belts and work harder , and he asked the business community to voluntarily help sustain the economy by retaining workers and continuing production . He immediately summoned a conference of leading industrialists to meet in Washington , DC , urging them to maintain their current wages while America rode out this brief economic panic . The crash , he assured business leaders , was not part of a greater downturn ; they had nothing to worry about . Similar meetings with utility companies and railroad executives elicited promises for billions of dollars in new construction projects , while labor leaders agreed to withhold demands for wage increases and workers continued to labor . Hoover also persuaded Congress to pass a $ 160 million tax cut to bolster American incomes , leading many to conclude that the president was doing all he could to stem the tide of the panic . In April 1930 , the New York Times editorial board concluded that “ No one in his place could have done more . ” However , these modest steps were not enough . By late 1931 , when it became clear that the economy would not improve on its own , Hoover recognized the need for some government intervention . He created the President ’ s Emergency Committee for Employment ( PECE ) , later renamed the President ’ s Organization of Unemployment Relief ( POUR ) . In keeping with Hoover ’ s distaste of what he viewed as handouts , this organization did not provide direct federal relief to people in need . Instead , it assisted state and private relief agencies , such as the Red Cross , Salvation Army , YMCA , and Community Chest . Hoover also strongly urged people of means to donate funds to help the poor , and he himself gave significant private donations to worthy causes . But these private efforts could not alleviate the widespread effects of poverty . Congress pushed for a more direct government response to the hardship . In 1930 – 1931 , it attempted to pass a $ 60 million bill to provide relief to drought victims by allowing them access to food , fertilizer , and animal feed . Hoover stood fast in his refusal to provide food , resisting any element of direct relief . The final bill of $ 47 million provided for everything except food but did not come close to adequately addressing the crisis . Again in 1931 , Congress proposed the Federal Emergency Relief Bill , which would have provided $ 375 million to states to help provide food , clothing , and shelter to the homeless . But Hoover opposed the bill , stating that it ruined the balance of power between states and the federal government , and in February 1932 , it was defeated by fourteen votes . However , the president ’ s adamant opposition to direct-relief federal government programs should not be viewed as one of indifference or uncaring toward the suffering American people . His personal sympathy for those in need was boundless . Hoover was one of only two presidents to reject his salary for the office he held . Throughout the Great Depression , he donated an average of $ 25,000 annually to various relief organizations to assist in their efforts . Furthermore , he helped to raise $ 500,000 in private funds to support the White House Conference on Child Health and Welfare in 1930 . Rather than indifference or heartlessness , Hoover ’ s steadfast adherence to a philosophy of individualism as the path toward long-term American recovery explained many of his policy decisions . “ A voluntary deed , ” he repeatedly commented , “ is infinitely more precious to our national ideal and spirit than a thousand-fold poured from the Treasury . ”",0.986662745475769,1.0
0,"In cities , African Americans fared no better . Unemployment was rampant , and many Whites felt that any available jobs belonged to Whites first . In some Northern cities , Whites would conspire to have African American workers fired to allow White workers access to their jobs . Even jobs traditionally held by Black workers , such as household servants or janitors , were now going to Whites . By 1932 , approximately one-half of all Black Americans were unemployed . Racial violence also began to rise . In the South , lynching became more common again , with twenty-eight documented lynchings in 1933 , compared to eight in 1932 . Since communities were preoccupied with their own hardships , and organizing civil rights efforts was a long , difficult process , many resigned themselves to , or even ignored , this culture of racism and violence . Occasionally , however , an incident was notorious enough to gain national attention .",0.07408011704683304,1.0
0,"In 1932 , a major strike at the Ford Motor Company factory near Detroit resulted in over sixty injuries and four deaths . Often referred to as the Ford Hunger March , the event unfolded as a planned demonstration among unemployed Ford workers who , to protest their desperate situation , marched nine miles from Detroit to the company ’ s River Rouge plant in Dearborn . At the Dearborn city limits , local police launched tear gas at the roughly three thousand protestors , who responded by throwing stones and clods of dirt . When they finally reached the gates of the plant , protestors faced more police and firemen , as well as private security guards . As the firemen turned hoses onto the protestors , the police and security guards opened fire . In addition to those killed and injured , police arrested fifty protestors . One week later , sixty thousand mourners attended the public funerals of the four victims of what many protesters labeled police brutality . The event set the tone for worsening labor relations in the U . S .",0.9520993828773499,0.0
0,Identify the unique challenges that farmers in the Great Plains faced during this period,0.03218599781394005,0.0
0,Identify the successes and failures of Herbert Hoover ’ s presidency,0.03526872768998146,0.0
0,"Identify the local , city , and state efforts to combat the Great Depression",0.029595566913485527,0.0
0,Identify the challenges that everyday Americans faced as a result of the Great Depression and analyze the government ’ s initial unwillingness to provide assistance,0.03450142592191696,0.0
0,Identify the causes of the stock market crash of 1929,0.034781381487846375,0.0
0,IN THE AFTERMATH OF THE CRASH,0.02759483829140663,0.0
