chapter,doc,score,label,cluster_prob
0,"On March 4 , 1929 , at his presidential inauguration , Herbert Hoover stated , “ I have no fears for the future of our country . It is bright with hope . ” Most Americans shared his optimism . They believed that the prosperity of the 1920s would continue , and that the country was moving closer to a land of abundance for all . Little could Hoover imagine that barely a year into his presidency , shantytowns known as “ Hoovervilles ” would emerge on the fringes of most major cities ( Figure 25.1 ) , newspapers covering the homeless would be called “ Hoover blankets , ” and pants pockets , turned inside-out to show their emptiness , would become “ Hoover flags . ”",0.9712420105934144,0.0,"[1.0, 1.840609175501543e-39]"
0,"Unable to receive aid from the government , Americans thus turned to private charities ; churches , synagogues , and other religious organizations ; and state aid . But these organizations were not prepared to deal with the scope of the problem . Private aid organizations showed declining assets as well during the Depression , with fewer Americans possessing the ability to donate to such charities . Likewise , state governments were particularly ill-equipped . Governor Franklin D . Roosevelt was the first to institute a Department of Welfare in New York in 1929 . City governments had equally little to offer . In New York City in 1932 , family allowances were $ 2.39 per week , and only one-half of the families who qualified actually received them . In Detroit , allowances fell to fifteen cents a day per person , and eventually ran out completely . In most cases , relief was only in the form of food and fuel ; organizations provided nothing in the way of rent , shelter , medical care , clothing , or other necessities . There was no infrastructure to support the elderly , who were the most vulnerable , and this population largely depended on their adult children to support them , adding to families ’ burdens ( Figure 25.8 ) .",0.9600790739059448,0.0,"[4.850143089898481e-44, 1.0]"
0,"In 1932 , a major strike at the Ford Motor Company factory near Detroit resulted in over sixty injuries and four deaths . Often referred to as the Ford Hunger March , the event unfolded as a planned demonstration among unemployed Ford workers who , to protest their desperate situation , marched nine miles from Detroit to the company ’ s River Rouge plant in Dearborn . At the Dearborn city limits , local police launched tear gas at the roughly three thousand protestors , who responded by throwing stones and clods of dirt . When they finally reached the gates of the plant , protestors faced more police and firemen , as well as private security guards . As the firemen turned hoses onto the protestors , the police and security guards opened fire . In addition to those killed and injured , police arrested fifty protestors . One week later , sixty thousand mourners attended the public funerals of the four victims of what many protesters labeled police brutality . The event set the tone for worsening labor relations in the U . S .",0.95209938287735,0.0,"[2.9839940679589282e-92, 1.0]"
0,"Hoover ’ s first months in office hinted at the reformist , humanitarian spirit that he had displayed throughout his career . He continued the civil service reform of the early twentieth century by expanding opportunities for employment throughout the federal government . In response to the Teapot Dome Affair , which had occurred during the Harding administration , he invalidated several private oil leases on public lands . He directed the Department of Justice , through its Bureau of Investigation , to crack down on organized crime , resulting in the arrest and imprisonment of Al Capone . By the summer of 1929 , he had signed into law the creation of a Federal Farm Board to help farmers with government price supports , expanded tax cuts across all income classes , and set aside federal funds to clean up slums in major American cities . To directly assist several overlooked populations , he created the Veterans Administration and expanded veterans ’ hospitals , established the Federal Bureau of Prisons to oversee incarceration conditions nationwide , and reorganized the Bureau of Indian Affairs to further protect Native Americans . Just prior to the stock market crash , he even proposed the creation of an old-age pension program , promising fifty dollars monthly to all Americans over the age of sixty-five — a proposal remarkably similar to the social security benefit that would become a hallmark of Roosevelt ’ s subsequent New Deal programs . As the summer of 1929 came to a close , Hoover remained a popular successor to Calvin “ Silent Cal ” Coolidge , and all signs pointed to a highly successful administration .",0.9414419531822203,0.0,"[1.0, 3.200577355721821e-48]"
0,"For farmers , the results were catastrophic . Unlike most factory workers in the cities , in most cases , farmers lost their homes when they lost their livelihood . Most farms and ranches were originally mortgaged to small country banks that understood the dynamics of farming , but as these banks failed , they often sold rural mortgages to larger eastern banks that were less concerned with the specifics of farm life . With the effects of the drought and low commodity prices , farmers could not pay their local banks , which in turn lacked funds to pay the large urban banks . Ultimately , the large banks foreclosed on the farms , often swallowing up the small country banks in the process . It is worth noting that of the five thousand banks that closed between 1930 and 1932 , over 75 percent were country banks in locations with populations under 2,500 . Given this dynamic , it is easy to see why farmers in the Great Plains remained wary of big city bankers .",0.9372013807296752,0.0,"[5.983456730133876e-73, 1.0]"
0,"The Florida land boom went bust in 1925 – 1926 . A combination of negative press about the speculative nature of the boom , IRS investigations into the questionable financial practices of several land brokers , and a railroad embargo that limited the delivery of construction supplies into the region significantly hampered investor interest . The subsequent Great Miami Hurricane of 1926 drove most land developers into outright bankruptcy . However , speculation continued throughout the decade , this time in the stock market . Buyers purchased stock “ on margin ” — buying for a small down payment with borrowed money , with the intention of quickly selling at a much higher price before the remaining payment came due — which worked well as long as prices continued to rise . Speculators were aided by retail stock brokerage firms , which catered to average investors anxious to play the market but lacking direct ties to investment banking houses or larger brokerage firms . When prices began to fluctuate in the summer of 1929 , investors sought excuses to continue their speculation . When fluctuations turned to outright and steady losses , everyone started to sell . As September began to unfold , the Dow Jones Industrial Average peaked at a value of 381 points , or roughly ten times the stock market ’ s value , at the start of the 1920s .",0.931063175201416,1.0,"[1.4363133686908644e-85, 1.0]"
0,"Livestock died , or had to be sold , as there was no money for feed . Crops intended to feed the family withered and died in the drought . Terrifying dust storms became more and more frequent , as “ black blizzards ” of dirt blew across the landscape and created a new illness known as “ dust pneumonia . ” In 1935 alone , over 850 million tons of topsoil blew away . To put this number in perspective , geologists estimate that it takes the earth five hundred years to naturally regenerate one inch of topsoil ; yet , just one significant dust storm could destroy a similar amount . In their desperation to get more from the land , farmers had stripped it of the delicate balance that kept it healthy . Unaware of the consequences , they had moved away from such traditional practices as crop rotation and allowing land to regain its strength by permitting it to lie fallow between plantings , working the land to death .",0.9102293252944946,1.0,"[1.1749506976609534e-89, 1.0]"
0,"White women ’ s forays into domestic service came at the expense of minority women , who had even fewer employment options . Unsurprisingly , African American men and women experienced unemployment , and the grinding poverty that followed , at double and triple the rates of their White counterparts . By 1932 , unemployment among African Americans reached near 50 percent . In rural areas , where large numbers of African Americans continued to live despite the Great Migration of 1910 – 1930 , depression-era life represented an intensified version of the poverty that they traditionally experienced . Subsistence farming allowed many African Americans who lost either their land or jobs working for White landholders to survive , but their hardships increased . Life for African Americans in urban settings was equally trying , with Blacks and working-class Whites living in close proximity and competing for scarce jobs and resources .",0.8941697478294373,0.0,"[7.287070328503683e-63, 1.0]"
0,"Herbert Hoover ’ s presidency , embarked upon with much promise following his election in November 1928 , produced a legacy of mixed reactions . Some Americans blamed him for all of the economic and social woes from which they suffered for the next decade ; all blamed him for simply not responding to their needs . As contemporary commentator and actor Will Rogers said at the time , “ If an American was lucky enough to find an apple to eat in the Depression and bit into it only to find a worm , they would blame Hoover for the worm . ” Likewise , subsequent public opinion polls of presidential popularity , as well as polls of professional historians , routinely rate Hoover in the bottom seven of all U . S . presidents in terms of overall success .",0.7876046895980835,0.0,"[1.0, 1.1696916876545713e-61]"
0,"“ Brother , Can You Spare a Dime ? ” first appeared in 1932 , written for the Broadway musical New Americana by Jay Gorney , a composer who based the song ’ s music on a Russian lullaby , and Edgar Yipsel “ Yip ” Harburg , a lyricist who would go on to win an Academy Award for the song “ Over the Rainbow ” from The Wizard of Oz ( 1939 ) . With its lyrics speaking to the plight of the common man during the Great Depression and the refrain appealing to the same sense of community later found in the films of Frank Capra , “ Brother , Can You Spare a Dime ? ” quickly became the de facto anthem of the Great Depression . Recordings by Bing Crosby , Al Jolson , and Rudy Vallee all enjoyed tremendous popularity in the 1930s .",0.7712855935096741,0.0,"[1.9009260620315222e-94, 1.0]"
0,"Another trope was that of the hard-working everyman against greedy banks and corporations . This was perhaps best portrayed in the movies of Frank Capra , whose Mr . Smith Goes to Washington was emblematic of his work . In this 1939 film , Jimmy Stewart plays a legislator sent to Washington to finish out the term of a deceased senator . While there , he fights corruption to ensure the construction of a boy ’ s camp in his hometown rather than a dam project that would only serve to line the pockets of a few . He ultimately engages in a two-day filibuster , standing up to the power players to do what ’ s right . The Depression era was a favorite of Capra ’ s to depict in his films , including It ’ s a Wonderful Life , released in 1946 . In this film , Jimmy Stewart runs a family-owned savings and loan , which at one point faces a bank run similar to those seen in 1929 – 1930 . In the end , community support helps Stewart retain his business and home against the unscrupulous actions of a wealthy banker who sought to bring ruin to his family . Americana “ Brother , Can You Spare a Dime ? ” They used to tell me I was building a dream , and so I followed the mob",0.7051329612731934,0.0,"[3.544871835282762e-81, 1.0]"
0,"Upon his inauguration , President Hoover set forth an agenda that he hoped would continue the “ Coolidge prosperity ” of the previous administration . While accepting the Republican Party ’ s presidential nomination in 1928 , Hoover commented , “ Given the chance to go forward with the policies of the last eight years , we shall soon with the help of God be in sight of the day when poverty will be banished from this nation forever . ” In the spirit of normalcy that defined the Republican ascendancy of the 1920s , Hoover planned to immediately overhaul federal regulations with the intention of allowing the nation ’ s economy to grow unfettered by any controls . The role of the government , he contended , should be to create a partnership with the American people , in which the latter would rise ( or fall ) on their own merits and abilities . He felt the less government intervention in their lives , the better .",0.691883385181427,0.0,"[1.0, 7.187275315959506e-69]"
0,"However , Hoover the president was a product of his time . Americans sought a president in 1928 who would continue the policies of normalcy with which many associated the prosperity they enjoyed . They wanted a president who would forego government interference and allow industrial capitalism to grow unfettered . Hoover , from his days as the secretary of commerce , was the ideal candidate . In fact , he was too ideal when the Great Depression actually hit . Holding steadfast to his philosophy of “ American individualism , ” Hoover proved largely incapable of shifting into economic crisis mode when Americans came to realize that prosperity could not last forever . Desperate to help , but unwilling to compromise on his philosophy , Hoover could not manage a comprehensive solution to the worldwide depression that few foresaw . Only when reelection was less than a year away did a reluctant Hoover initiate significant policies , but even then , they did not provide direct relief . By the start of 1932 , unemployment hovered near 25 percent , and thousands of banks and factories were closing their doors . Combined with Hoover ’ s ill-timed response to the Bonus Army crisis , his political fate was sealed . Americans would look to the next president for a solution . “ Democracy is a harsh employer , ” Hoover concluded , as he awaited all but certain defeat in the November election of 1932 ( Figure 25.17 ) .",0.6734734177589417,0.0,"[1.0, 3.5172443246549953e-64]"
0,"Hoover did give special attention to the improvement of Native American conditions , beginning with his selection of Charles Curtis as his vice-presidential running mate in the 1928 election . Curtis , of the Kaw Tribe , became the country ’ s first Native American to hold so high an elected office . Hoover subsequently appointed Charles Rhoads as the new commissioner of the Bureau of Indian Affairs and advocated , with Rhoads ’ assistance , for Native American self-sufficiency and full assimilation as Americans under the Indian Citizenship Act of 1924 . During Hoover ’ s presidency , federal expenditures for Native American schools and health care doubled .",0.6137319207191467,0.0,"[1.0, 3.387045210504554e-47]"
0,"In the decades before the Great Depression , and particularly in the 1920s , American culture largely reflected the values of individualism , self-reliance , and material success through competition . Novels like F . Scott Fitzgerald ’ s The Great Gatsby and Sinclair Lewis ’ s Babbit portrayed wealth and the self-made man in America , albeit in a critical fashion . In film , many silent movies , such as Charlie Chaplin ’ s The Gold Rush , depicted the rags-to-riches fable that Americans so loved . With the shift in U . S . fortunes , however , came a shift in values , and with it , a new cultural reflection . The arts revealed a new emphasis on the welfare of the whole and the importance of community in preserving family life . While box office sales briefly declined at the beginning of the Depression , they quickly rebounded . Movies offered a way for Americans to think of better times , and people were willing to pay twenty-five cents for a chance to escape , at least for a few hours .",0.443852037191391,0.0,"[8.35223052155851e-71, 1.0]"
0,"Herbert Hoover became president at a time of ongoing prosperity in the country . Americans hoped he would continue to lead the country through still more economic growth , and neither he nor the country was ready for the unraveling that followed . But Hoover ’ s moderate policies , based upon a strongly held belief in the spirit of American individualism , were not enough to stem the ever-growing problems , and the economy slipped further and further into the Great Depression . While it is misleading to view the stock market crash of 1929 as the sole cause of the Great Depression , the dramatic events of that October did play a role in the downward spiral of the American economy . The crash , which took place less than a year after Hoover was inaugurated , was the most extreme sign of the economy ’ s weakness . Multiple factors contributed to the crash , which in turn caused a consumer panic that drove the economy even further downhill , in ways that neither Hoover nor the financial industry was able to restrain . Hoover , like many others at the time , thought and hoped that the country would right itself with limited government intervention . This was not the case , however , and millions of Americans sank into grinding poverty .",0.3970730602741241,0.0,"[1.0, 1.56885791249067e-29]"
0,"Finally , there was a great deal of pure escapism in the popular culture of the Depression . Even the songs found in films reminded many viewers of the bygone days of prosperity and happiness , from Al Dubin and Henry Warren ’ s hit “ We ’ re in the Money ” to the popular “ Happy Days are Here Again . ” The latter eventually became the theme song of Franklin Roosevelt ’ s 1932 presidential campaign . People wanted to forget their worries and enjoy the madcap antics of the Marx Brothers , the youthful charm of Shirley Temple , the dazzling dances of Fred Astaire and Ginger Rogers ( Figure 25.15 ) , or the comforting morals of the Andy Hardy series . The Hardy series — nine films in all , produced by MGM from 1936 to 1940 — starred Judy Garland and Mickey Rooney , and all followed the adventures of a small-town judge and his son . No matter what the challenge , it was never so big that it could not be solved with a musical production put on by the neighborhood kids , bringing together friends and family members in a warm display of community values .",0.395561158657074,0.0,"[9.671129482556821e-86, 1.0]"
0,"From the turn of the century through much of World War I , farmers in the Great Plains experienced prosperity due to unusually good growing conditions , high commodity prices , and generous government farming policies that led to a rush for land . As the federal government continued to purchase all excess produce for the war effort , farmers and ranchers fell into several bad practices , including mortgaging their farms and borrowing money against future production in order to expand . However , after the war , prosperity rapidly dwindled , particularly during the recession of 1921 . Seeking to recoup their losses through economies of scale in which they would expand their production even further to take full advantage of their available land and machinery , farmers plowed under native grasses to plant acre after acre of wheat , with little regard for the long-term repercussions to the soil . Regardless of these misguided efforts , commodity prices continued to drop , finally plummeting in 1929 , when the price of wheat dropped from two dollars to forty cents per bushel .",0.3715648055076599,0.0,"[7.284187518131226e-74, 1.0]"
0,"Despite these efforts , however , people were destitute and ultimately starving . Families would first run through any savings , if they were lucky enough to have any . Then , the few who had insurance would cash out their policies . Cash surrender payments of individual insurance policies tripled in the first three years of the Great Depression , with insurance companies issuing total payments in excess of $ 1.2 billion in 1932 alone . When those funds were depleted , people would borrow from family and friends , and when they could get no more , they would simply stop paying rent or mortgage payments . When evicted , they would move in with relatives , whose own situation was likely only a step or two behind . The added burden of additional people would speed along that family ’ s demise , and the cycle would continue . This situation spiraled downward , and did so quickly . Even as late as 1939 , over 60 percent of rural households , and 82 percent of farm families , were classified as “ impoverished . ” In larger urban areas , unemployment levels exceeded the national average , with over half a million unemployed workers in Chicago , and nearly a million in New York City . Breadlines and soup kitchens were packed , serving as many as eighty-five thousand meals daily in New York City alone . Over fifty thousand New York citizens were homeless by the end of 1932 .",0.2196714729070663,0.0,"[1.1392852499502477e-67, 1.0]"
0,"For farmers who survived the initial crash , the situation worsened , particularly in the Great Plains where years of overproduction and rapidly declining commodity prices took their toll . Prices continued to decline , and as farmers tried to stay afloat , they produced still more crops , which drove prices even lower . Farms failed at an astounding rate , and farmers sold out at rock-bottom prices . One farm in Shelby , Nebraska was mortgaged at $ 4,100 and sold for $ 49.50 . One-fourth of the entire state of Mississippi was auctioned off in a single day at a foreclosure auction in April 1932 . Not all farmers tried to keep their land . Many , especially those who had arrived only recently , in an attempt to capitalize on the earlier prosperity , simply walked away ( Figure 25.14 ) . In hard-hit Oklahoma , thousands of farmers packed up what they could and walked or drove away from the land they thought would be their future . They , along with other displaced farmers from throughout the Great Plains , became known as Okies . Okies were an emblem of the failure of the American breadbasket to deliver on its promise , and their story was made famous in John Steinbeck ’ s novel , The Grapes of Wrath .",0.1979166716337204,0.0,"[3.5459451878659264e-92, 1.0]"
0,"Finally , one of the most important factors in the crash was the contagion effect of panic . For much of the 1920s , the public felt confident that prosperity would continue forever , and therefore , in a self-fulfilling cycle , the market continued to grow . But once the panic began , it spread quickly and with the same cyclical results ; people were worried that the market was going down , they sold their stock , and the market continued to drop . This was partly due to Americans ’ inability to weather market volatility , given the limited cash surpluses they had on hand , as well as their psychological concern that economic recovery might never happen .",0.1688222140073776,0.0,"[3.5616349738425277e-78, 1.0]"
0,"After the crash , Hoover announced that the economy was “ fundamentally sound . ” On the last day of trading in 1929 , the New York Stock Exchange held its annual wild and lavish party , complete with confetti , musicians , and illegal alcohol . The U . S . Department of Labor predicted that 1930 would be “ a splendid employment year . ” These sentiments were not as baseless as it may seem in hindsight . Historically , markets cycled up and down , and periods of growth were often followed by downturns that corrected themselves . But this time , there was no market correction ; rather , the abrupt shock of the crash was followed by an even more devastating depression . Investors , along with the general public , withdrew their money from banks by the thousands , fearing the banks would go under . The more people pulled out their money in bank runs , the closer the banks came to insolvency ( Figure 25.5 ) .",0.1637132167816162,0.0,"[5.699132010935314e-32, 1.0]"
0,"The contagion effect of the crash grew quickly . With investors losing billions of dollars , they invested very little in new or expanded businesses . At this time , two industries had the greatest impact on the country ’ s economic future in terms of investment , potential growth , and employment : automotive and construction . After the crash , both were hit hard . In November 1929 , fewer cars were built than in any other month since November 1919 . Even before the crash , widespread saturation of the market meant that few Americans bought them , leading to a slowdown . Afterward , very few could afford luxury cars , like Stutz , Deusenberg , and Pierce-Arrow , so these car companies gradually went out of business in the 1930s . In construction , the drop-off was even more dramatic . It would be another thirty years before a new hotel or theater was built in New York City . The Empire State Building itself stood half empty for years after being completed in 1931 .",0.1624859869480133,0.0,"[6.030578636704666e-76, 1.0]"
0,Determine the fairness and accuracy of assessments of Hoover ’ s presidency,0.1080818399786949,0.0,"[1.0, 2.926001357538163e-69]"
0,"The crash of 1929 did not occur in a vacuum , nor did it cause the Great Depression . Rather , it was a tipping point where the underlying weaknesses in the economy , specifically in the nation ’ s banking system , came to the fore . It also represented both the end of an era characterized by blind faith in American exceptionalism and the beginning of one in which citizens began increasingly to question some long-held American values . A number of factors played a role in bringing the stock market to this point and contributed to the downward trend in the market , which continued well into the 1930s . In addition to the Federal Reserve ’ s questionable policies and misguided banking practices , three primary reasons for the collapse of the stock market were international economic woes , poor income distribution , and the psychology of public confidence .",0.1069348976016044,0.0,"[2.724995844177388e-48, 1.0]"
1,4 . Resolution . Resolve to perform what you ought ; perform without fail what you resolve .,1.0222088098526,0.0,"[2.7591031385869175e-23, 1.0]"
1,"The Confederation Congress under the Articles did achieve success through a series of directives called land ordinances , which established rules for the settlement of western lands in the public domain and the admission of new states to the republic . The ordinances were designed to prepare the land for sale to citizens and raise revenue to boost the failing economy of the republic . In the land ordinances , the Confederation Congress created the Mississippi and Southwest Territories and stipulated that slavery would be permitted there . The system of dividing the vast domains of the United States stands as a towering achievement of the era , a blueprint for American western expansion .",1.0214780569076538,1.0,"[1.0, 1.0719210909303772e-37]"
